x,y
969427.2826701457,1950809.7538209558
969467.1828599005,1950851.7663938825
969488.8417738901,1950977.0563566543
969420.386377735,1951094.9123352394
969444.9191664546,1951041.5673652096
969357.9140424374,1951158.382867439
969179.0574627593,1951037.0050420787
969217.5973076908,1950712.8972758867
969193.0567205296,1950764.0239902032
969212.7638889189,1950838.285023518
969169.5359224917,1950851.7594089198
969358.4828879483,1950595.8809397086
968988.0716609492,1950980.0255695484
969027.8654288827,1950993.190292553
969429.7194132939,1950752.0525516556
969429.7194132939,1950752.0525516556
969487.4604929506,1950602.0616712882
969481.2483448193,1948435.3001548538
969173.6305273777,1948865.8007272216
969173.6305273777,1948865.8007272216
969126.4390368918,1949240.9752990627
969292.2554004265,1950362.0287350705
968804.7054736782,1950367.1785762866
968814.0330974591,1950733.267662442
968814.0330974591,1950733.267662442
969182.032927837,1950649.789888506
969411.9624289505,1950966.2452340683
969884.2891553531,1950670.5058640654
968824.005537974,1950566.8100108423
968894.644212113,1950560.9971486703
967483.3462802221,1946995.0447192097
967888.9379119056,1951328.1489899945
967923.6992291079,1951410.1150740038
967926.2412881594,1951382.3684811161
967929.4989948864,1951311.3497958742
967855.1538120214,1951270.5875982007
967834.2808720905,1951353.878872372
967792.884481093,1951382.885956107
967964.4129869927,1950976.1549097034
967633.8097709942,1950904.2150212484
967275.9538247738,1949971.4477805598
967312.399555039,1950701.3345400463
967128.844563358,1950518.9982661356
967161.1366155564,1949752.2272298418
967284.0485572672,1950679.2570522493
967450.0991328909,1950454.490233695
967354.685551914,1950449.3182704246
967445.5232359989,1950638.6800931725
967514.4635813921,1950650.6136532333
968004.3760485993,1950804.0327687415
967922.1034966389,1950769.9573936525
968089.8431758406,1950750.4486214658
968194.0466577185,1950745.6100261018
968073.6782959916,1950452.063907312
967864.7000439736,1951454.722572892
967963.850937848,1950830.8166376208
968003.7756450434,1950877.260034241
968093.0184467867,1950886.9010447667
967632.6794851539,1950840.9796780169
967579.8056631017,1950645.9198262277
969032.0074967482,1949738.3680036152
968757.5346877631,1949569.6500086233
968831.232457586,1949670.333872543
968941.2548299105,1949564.5215596105
968811.4106805669,1949567.2281413095
968717.905130609,1949367.876773893
968832.697514244,1949355.240166722
968816.6590522295,1949318.688145827
968863.0945481344,1949216.4427785776
968766.1978805305,1949290.0320659685
970010.6589360159,1950200.7434914652
969913.1957484026,1950117.8869781683
969993.6756667292,1950145.33173223
970157.6315169708,1950051.5444962783
970149.5938980739,1950027.1652294244
970001.7131880238,1949925.6285915505
971406.5159986413,1950274.5799426874
971375.9503123786,1950375.646690553
970630.7896596341,1950217.3827699386
970655.7779540805,1950539.0389427247
971106.8658082879,1950212.380253643
970879.8979425393,1950223.160158352
970883.4175150701,1949967.9711155875
970878.6285640828,1950113.327692474
970921.0180658019,1949859.111638712
970483.1177590633,1949923.8995775578
969831.3660972544,1949719.8866652881
970605.8389541049,1949906.8213181924
970579.3277506316,1949903.587025935
970717.0090053381,1950370.183633809
969057.5672781161,1950669.114796053
969248.0819626978,1950597.3994971316
969196.6230127581,1950535.4605396446
969394.6547529083,1950584.6525584713
969494.0558250281,1950714.0935029015
969645.8612137478,1950683.5802490993
969504.9813059081,1950802.810611944
969769.7276094411,1950983.7927024264
969702.6531994084,1950997.3513825054
969690.410233107,1951030.68018186
969784.0733020271,1951042.5420953634
969782.4404901158,1951079.1604586323
969822.1920632815,1951081.2344592973
969753.6031878828,1951163.5852098798
969717.3522561779,1951152.62300406
969633.8492185909,1951020.9021505031
969620.5402560853,1951004.3089495325
969602.1926397472,1951058.7401501327
969627.1823679899,1951129.6543699682
969854.4673888751,1951213.1434871687
970801.37803026,1952754.1291210835
970986.6156285927,1952698.004346682
971783.5890758818,1952062.8531599832
971815.8363297132,1951937.3736659659
971635.3654496562,1951844.7948804416
970895.2657479895,1952835.8991201932
971314.0109806311,1950598.8632077945
971712.1046167169,1951559.3996911591
971758.5172954785,1951443.8568835128
971748.9174276512,1951218.668272115
